wkt_geom,OBJECTID,Id,Komm,Ip,X_WERT,Y_WERT,Typ,Brgwl,Iz,Nbr,Rbr,Ski,Hz,Hbr,Qbr,Brkenn
Point (2536508.60999999986961484 5662459.24000000022351742),17014,0,,38354,2536508.61,5662459.24,M,xx0987654321,23,2,0.3,1,0,0,-0.073,WS1291
Point (2536508.60999999986961484 5662459.24000000022351742),17015,0,,38354,2536508.61,5662459.24,M,xx0987654321,24,2,0.3,1,0,0,-0.064,WS1291
Point (2536508.60999999986961484 5662459.24000000022351742),17016,0,,38354,2536508.61,5662459.24,M,xx0987654321,25,2,0.3,1,0,0,-0.021,WS1291
Point (2536508.60999999986961484 5662459.24000000022351742),17017,0,,38354,2536508.61,5662459.24,M,xx0987654321,26,2,0.3,1,0,0,-0.008,WS1291
Point (2536508.60999999986961484 5662459.24000000022351742),17018,0,,38354,2536508.61,5662459.24,M,xx0987654321,27,0,0.3,1,0,0,0,WS1492
Point (2536514.68999999994412065 5662483.75),17019,0,,38356,2536514.69,5662483.75,M,xx0987654321,24,1,0.3,1,0,0,-0.025,WR0852
Point (2536514.68999999994412065 5662483.75),17020,0,,38356,2536514.69,5662483.75,M,xx0987654321,25,1,0.3,1,0,0,-0.103,WR0852
Point (2536514.68999999994412065 5662483.75),17021,0,,38356,2536514.69,5662483.75,M,xx0987654321,26,1,0.3,1,0,0,-0.09,WR0852
Point (2536514.68999999994412065 5662483.75),17022,0,,38356,2536514.69,5662483.75,M,xx0987654321,27,1,0.3,1,0,0,-0.09,WR0852
Point (2536514.68999999994412065 5662483.75),17023,0,,38356,2536514.69,5662483.75,M,xx0987654321,28,1,0.3,1,0,0,-0.05,WR0852
Point (2536514.68999999994412065 5662483.75),17024,0,,38356,2536514.69,5662483.75,M,xx0987654321,29,1,0.3,1,0,0,-0.031,WR0852
Point (2536514.68999999994412065 5662483.75),17025,0,,38356,2536514.69,5662483.75,M,xx0987654321,30,1,0.3,1,0,0,-0.033,WR0852
Point (2536514.68999999994412065 5662483.75),17026,0,,38356,2536514.69,5662483.75,M,xx0987654321,31,1,0.3,1,0,0,-0.02,WR0852
Point (2536514.68999999994412065 5662483.75),17027,0,,38356,2536514.69,5662483.75,M,xx0987654321,32,1,0.3,1,0,0,-0.021,WR0852
Point (2536514.68999999994412065 5662483.75),17028,0,,38356,2536514.69,5662483.75,M,xx0987654321,33,1,0.3,1,0,0,-0.03,WR0852
Point (2536514.68999999994412065 5662483.75),17029,0,,38356,2536514.69,5662483.75,M,xx0987654321,34,1,0.3,1,0,0,-0.033,WR0852
Point (2536514.68999999994412065 5662483.75),17030,0,,38356,2536514.69,5662483.75,M,xx0987654321,35,1,0.3,1,0,0,-0.028,WR0852
Point (2536514.68999999994412065 5662483.75),17031,0,,38356,2536514.69,5662483.75,M,xx0987654321,36,1,0.3,1,0,0,-0.032,WR0852
Point (2536514.68999999994412065 5662483.75),17032,0,,38356,2536514.69,5662483.75,M,xx0987654321,37,1,0.3,1,0,0,-0.03,WR0852
Point (2536514.68999999994412065 5662483.75),17033,0,,38356,2536514.69,5662483.75,M,xx0987654321,38,1,0.3,1,0,0,-0.026,WR0852
Point (2536514.68999999994412065 5662483.75),17034,0,,38356,2536514.69,5662483.75,M,xx0987654321,39,0,0.3,1,0,0,0,WR0852
Point (2536519.5 5662319.90000000037252903),17035,0,,38359,2536519.5,5662319.9,M,xx0987654321,17,1,0.4,1,0,0,-0.035,WS1296
Point (2536519.5 5662319.90000000037252903),17036,0,,38359,2536519.5,5662319.9,M,xx0987654321,18,1,0.4,1,0,0,-0.17,WS1296
Point (2536519.5 5662319.90000000037252903),17037,0,,38359,2536519.5,5662319.9,M,xx0987654321,19,1,0.4,1,0,0,-0.11,WS1296
Point (2536519.5 5662319.90000000037252903),17038,0,,38359,2536519.5,5662319.9,M,xx0987654321,20,4,0.3,1,0,0,-0.222,W 1295
Point (2536519.5 5662319.90000000037252903),17039,0,,38359,2536519.5,5662319.9,M,xx0987654321,21,4,0.3,1,0,0,-0.337,W 1295
Point (2536519.5 5662319.90000000037252903),17040,0,,38359,2536519.5,5662319.9,M,xx0987654321,22,4,0.3,1,0,0,-0.305,W 1295
Point (2536519.5 5662319.90000000037252903),17041,0,,38359,2536519.5,5662319.9,M,xx0987654321,23,4,0.3,1,0,0,-0.32,W 1295
Point (2536519.5 5662319.90000000037252903),17042,0,,38359,2536519.5,5662319.9,M,xx0987654321,24,4,0.3,1,0,0,-0.208,W 1295
Point (2536519.5 5662319.90000000037252903),17043,0,,38359,2536519.5,5662319.9,M,xx0987654321,25,3,0.3,1,0,0,-0.192,WS1296
Point (2536519.5 5662319.90000000037252903),17044,0,,38359,2536519.5,5662319.9,M,x10987654321,26,4,0.4,1,0,0,-0.392,WS1296
Point (2536519.5 5662319.90000000037252903),17045,0,,38359,2536519.5,5662319.9,M,x10987654321,27,2,0.4,1,0,0,-1.292,WS1296
Point (2536519.5 5662319.90000000037252903),17046,0,,38359,2536519.5,5662319.9,M,x10987654321,28,2,0.4,1,0,0,-1.082,WS1296
Point (2536519.5 5662319.90000000037252903),17047,0,,38359,2536519.5,5662319.9,M,x10987654321,29,1,0.4,1,0,0,-1.27,WS1674
Point (2536519.5 5662319.90000000037252903),17048,0,,38359,2536519.5,5662319.9,M,x10987654321,30,1,0.4,1,0,0,-1.167,WS1674
Point (2536519.5 5662319.90000000037252903),17049,0,,38359,2536519.5,5662319.9,M,x10987654321,31,1,0.4,1,0,0,-0.885,WS1674
Point (2536519.5 5662319.90000000037252903),17050,0,,38359,2536519.5,5662319.9,M,x10987654321,32,1,0.4,1,0,0,-1.112,WS1674
Point (2536519.5 5662319.90000000037252903),17051,0,,38359,2536519.5,5662319.9,M,x10987654321,33,1,0.4,1,0,0,-0.376,WS1674
Point (2536519.5 5662319.90000000037252903),17052,0,,38359,2536519.5,5662319.9,M,x10987654321,34,0,0.4,1,0,0,0,WS1674
Point (2536520.58999999985098839 5662524.48000000044703484),17053,0,,38360,2536520.59,5662524.48,M,xx0987654321,17,1,0.5,1,0,0,-0.449,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17054,0,,38360,2536520.59,5662524.48,M,xx0987654321,18,1,0.5,1,0,0,-0.579,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17055,0,,38360,2536520.59,5662524.48,M,xx0987654321,19,1,0.5,1,0,0,-0.386,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17056,0,,38360,2536520.59,5662524.48,M,xx0987654321,20,1,0.5,1,0,0,-0.402,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17057,0,,38360,2536520.59,5662524.48,M,xx0987654321,21,1,0.5,1,0,0,-0.261,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17058,0,,38360,2536520.59,5662524.48,M,xx0987654321,22,1,0.5,1,0,0,-0.249,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17059,0,,38360,2536520.59,5662524.48,M,xx0987654321,23,1,0.5,1,0,0,-0.216,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17060,0,,38360,2536520.59,5662524.48,M,xx0987654321,24,1,0.5,1,0,0,-0.155,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17061,0,,38360,2536520.59,5662524.48,M,xx0987654321,25,1,0.5,1,0,0,-0.097,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17062,0,,38360,2536520.59,5662524.48,M,xx0987654321,26,1,0.5,1,0,0,-0.081,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17063,0,,38360,2536520.59,5662524.48,M,xx0987654321,27,1,0.5,1,0,0,-0.052,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17064,0,,38360,2536520.59,5662524.48,M,xx0987654321,28,1,0.5,1,0,0,-0.035,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17065,0,,38360,2536520.59,5662524.48,M,xx0987654321,29,1,0.5,1,0,0,-0.013,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17066,0,,38360,2536520.59,5662524.48,M,xx0987654321,30,1,0.5,1,0,0,-0.055,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17067,0,,38360,2536520.59,5662524.48,M,xx0987654321,31,1,0.5,1,0,0,-0.054,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17068,0,,38360,2536520.59,5662524.48,M,xx0987654321,32,1,0.5,1,0,0,-0.049,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17069,0,,38360,2536520.59,5662524.48,M,xx0987654321,33,1,0.5,1,0,0,-0.061,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17070,0,,38360,2536520.59,5662524.48,M,xx0987654321,34,1,0.5,1,0,0,-0.075,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17071,0,,38360,2536520.59,5662524.48,M,xx0987654321,35,1,0.5,1,0,0,-0.086,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17072,0,,38360,2536520.59,5662524.48,M,xx0987654321,36,1,0.5,1,0,0,-0.088,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17073,0,,38360,2536520.59,5662524.48,M,xx0987654321,37,1,0.5,1,0,0,-0.093,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17074,0,,38360,2536520.59,5662524.48,M,xx0987654321,38,1,0.5,1,0,0,-0.092,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17075,0,,38360,2536520.59,5662524.48,M,xx0987654321,39,1,0.5,1,0,0,-0.096,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17076,0,,38360,2536520.59,5662524.48,M,xx0987654321,40,1,0.5,1,0,0,-0.099,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17077,0,,38360,2536520.59,5662524.48,M,xx0987654321,41,1,0.5,1,0,0,-0.101,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17078,0,,38360,2536520.59,5662524.48,M,xx0987xxxxxx,42,1,0.5,1,0,0,-0.064,WR0750
Point (2536520.58999999985098839 5662524.48000000044703484),17079,0,,38360,2536520.59,5662524.48,M,xx0987xxxxxx,43,0,0.5,1,0,0,0,WR0750
Point (2536521.4599999999627471 5662030.88999999966472387),17080,0,,38361,2536521.46,5662030.89,M,xx0987654321,14,1,0.5,1,0,0,-0.275,WS1020
Point (2536521.4599999999627471 5662030.88999999966472387),17081,0,,38361,2536521.46,5662030.89,M,xx0987654321,15,1,0.5,1,0,0,-0.561,WS1020
Point (2536521.4599999999627471 5662030.88999999966472387),17082,0,,38361,2536521.46,5662030.89,M,xx0987654321,16,1,0.5,1,0,0,-0.532,WS1020
Point (2536521.4599999999627471 5662030.88999999966472387),17083,0,,38361,2536521.46,5662030.89,M,xx0987654321,17,2,0.5,1,0,0,-0.163,W 1142
Point (2536521.4599999999627471 5662030.88999999966472387),17084,0,,38361,2536521.46,5662030.89,M,xx0987654321,18,2,0.5,1,0,0,-0.153,W 1142
Point (2536521.4599999999627471 5662030.88999999966472387),17085,0,,38361,2536521.46,5662030.89,M,xx0987654321,19,2,0.5,1,0,0,-0.073,W 1142
Point (2536521.4599999999627471 5662030.88999999966472387),17086,0,,38361,2536521.46,5662030.89,M,xx0987654321,20,2,0.5,1,0,0,-0.054,W 1142
Point (2536521.4599999999627471 5662030.88999999966472387),17087,0,,38361,2536521.46,5662030.89,M,xx0987654321,21,1,0.5,1,0,0,-0.044,WS1020
Point (2536521.4599999999627471 5662030.88999999966472387),17088,0,,38361,2536521.46,5662030.89,M,xx0987654321,22,1,0.5,1,0,0,-0.039,WS1020
Point (2536521.4599999999627471 5662030.88999999966472387),17089,0,,38361,2536521.46,5662030.89,M,xx0987654321,23,1,0.5,1,0,0,-0.026,WS1020
Point (2536521.4599999999627471 5662030.88999999966472387),17090,0,,38361,2536521.46,5662030.89,M,xx0987654321,24,1,0.5,1,0,0,-0.011,WS1020
Point (2536521.4599999999627471 5662030.88999999966472387),17091,0,,38361,2536521.46,5662030.89,M,xx0987654321,25,0,0.5,1,0,0,0,WS1020
Point (2536548.06999999983236194 5662498.16000000014901161),17092,0,,38364,2536548.07,5662498.16,M,xx0987654321,24,1,0.3,1,0,0,-0.062,WR0851
Point (2536548.06999999983236194 5662498.16000000014901161),17093,0,,38364,2536548.07,5662498.16,M,xx0987654321,25,1,0.3,1,0,0,-0.057,WR0851
Point (2536548.06999999983236194 5662498.16000000014901161),17094,0,,38364,2536548.07,5662498.16,M,xx0987654321,26,1,0.3,1,0,0,-0.048,WR0851
Point (2536548.06999999983236194 5662498.16000000014901161),17095,0,,38364,2536548.07,5662498.16,M,xx0987654321,27,1,0.3,1,0,0,-0.04,WR0851
Point (2536548.06999999983236194 5662498.16000000014901161),17096,0,,38364,2536548.07,5662498.16,M,xx0987654321,28,1,0.3,1,0,0,-0.023,WR0851
Point (2536548.06999999983236194 5662498.16000000014901161),17097,0,,38364,2536548.07,5662498.16,M,xx0987654321,29,1,0.3,1,0,0,-0.022,WR0851
Point (2536548.06999999983236194 5662498.16000000014901161),17098,0,,38364,2536548.07,5662498.16,M,xx0987654321,30,1,0.3,1,0,0,-0.025,WR0851
Point (2536548.06999999983236194 5662498.16000000014901161),17099,0,,38364,2536548.07,5662498.16,M,xx0987654321,31,1,0.3,1,0,0,-0.017,WR0851
Point (2536548.06999999983236194 5662498.16000000014901161),17100,0,,38364,2536548.07,5662498.16,M,xx0987654321,32,1,0.3,1,0,0,-0.02,WR0851
Point (2536548.06999999983236194 5662498.16000000014901161),17101,0,,38364,2536548.07,5662498.16,M,xx0987654321,33,1,0.3,1,0,0,-0.023,WR0851
Point (2536548.06999999983236194 5662498.16000000014901161),17102,0,,38364,2536548.07,5662498.16,M,xx0987654321,34,1,0.3,1,0,0,-0.014,WR0851
Point (2536548.06999999983236194 5662498.16000000014901161),17103,0,,38364,2536548.07,5662498.16,M,xx0987654321,35,0,0.3,1,0,0,0,WR0851
Point (2536549.00999999977648258 5662471.84999999962747097),17104,0,,38365,2536549.01,5662471.85,M,xx0987654321,17,1,0.4,1,0,0,-0.025,WS1290
Point (2536549.00999999977648258 5662471.84999999962747097),17105,0,,38365,2536549.01,5662471.85,M,xx0987654321,18,1,0.4,1,0,0,-0.166,WS1290
Point (2536549.00999999977648258 5662471.84999999962747097),17106,0,,38365,2536549.01,5662471.85,M,xx0987654321,19,1,0.4,1,0,0,-0.093,WS1290
Point (2536549.00999999977648258 5662471.84999999962747097),17107,0,,38365,2536549.01,5662471.85,M,xx0987654321,20,1,0.4,1,0,0,-0.085,WS1290
Point (2536549.00999999977648258 5662471.84999999962747097),17108,0,,38365,2536549.01,5662471.85,M,xx0987654321,21,1,0.4,1,0,0,-0.07,WS1290
Point (2536549.00999999977648258 5662471.84999999962747097),17109,0,,38365,2536549.01,5662471.85,M,xx0987654321,22,1,0.4,1,0,0,-0.067,WS1290
Point (2536549.00999999977648258 5662471.84999999962747097),17110,0,,38365,2536549.01,5662471.85,M,xx0987654321,23,1,0.4,1,0,0,-0.09,WS1290
Point (2536549.00999999977648258 5662471.84999999962747097),17111,0,,38365,2536549.01,5662471.85,M,xx0987654321,24,1,0.4,1,0,0,-0.056,WS1290
Point (2536549.00999999977648258 5662471.84999999962747097),17112,0,,38365,2536549.01,5662471.85,M,xx0987654321,25,1,0.4,1,0,0,-0.052,WS1290
Point (2536549.00999999977648258 5662471.84999999962747097),17113,0,,38365,2536549.01,5662471.85,M,xx0987654321,26,1,0.4,1,0,0,-0.043,WS1290
Point (2536549.00999999977648258 5662471.84999999962747097),17114,0,,38365,2536549.01,5662471.85,M,xx0987654321,27,1,0.4,1,0,0,-0.025,WS1290
Point (2536549.00999999977648258 5662471.84999999962747097),17115,0,,38365,2536549.01,5662471.85,M,xx0987654321,28,1,0.4,1,0,0,-0.022,WS1290
Point (2536549.00999999977648258 5662471.84999999962747097),17116,0,,38365,2536549.01,5662471.85,M,xx0987654321,29,1,0.4,1,0,0,-0.013,WS1290
Point (2536549.00999999977648258 5662471.84999999962747097),17117,0,,38365,2536549.01,5662471.85,M,xx0987654321,30,0,0.4,1,0,0,0,WS1290
Point (2536566.00999999977648258 5662541.33000000007450581),17118,0,,38368,2536566.01,5662541.33,M,xx0987654321,14,1,0.4,1,0,0,-0.571,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17119,0,,38368,2536566.01,5662541.33,M,xx0987654321,15,1,0.4,1,0,0,-1.04,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17120,0,,38368,2536566.01,5662541.33,M,xx0987654321,16,1,0.4,1,0,0,-0.837,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17121,0,,38368,2536566.01,5662541.33,M,xx0987654321,17,1,0.4,1,0,0,-0.868,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17122,0,,38368,2536566.01,5662541.33,M,xx0987654321,18,1,0.4,1,0,0,-0.653,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17123,0,,38368,2536566.01,5662541.33,M,xx0987654321,19,1,0.4,1,0,0,-0.514,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17124,0,,38368,2536566.01,5662541.33,M,xx0987654321,20,1,0.4,1,0,0,-0.267,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17125,0,,38368,2536566.01,5662541.33,M,xx0987654321,21,1,0.4,1,0,0,-0.293,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17126,0,,38368,2536566.01,5662541.33,M,xx0987654321,22,1,0.4,1,0,0,-0.272,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17127,0,,38368,2536566.01,5662541.33,M,xx0987654321,23,1,0.4,1,0,0,-0.23,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17128,0,,38368,2536566.01,5662541.33,M,xx0987654321,24,1,0.4,1,0,0,-0.169,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17129,0,,38368,2536566.01,5662541.33,M,xx0987654321,25,1,0.4,1,0,0,-0.138,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17130,0,,38368,2536566.01,5662541.33,M,xx0987654321,26,1,0.4,1,0,0,-0.129,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17131,0,,38368,2536566.01,5662541.33,M,xx0987654321,27,1,0.4,1,0,0,-0.042,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17132,0,,38368,2536566.01,5662541.33,M,xx0987654321,28,1,0.4,1,0,0,-0.048,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17133,0,,38368,2536566.01,5662541.33,M,xx0987654321,29,1,0.4,1,0,0,-0.037,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17134,0,,38368,2536566.01,5662541.33,M,xx0987654321,30,1,0.4,1,0,0,-0.019,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17135,0,,38368,2536566.01,5662541.33,M,xx0987654321,31,1,0.4,1,0,0,-0.014,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17136,0,,38368,2536566.01,5662541.33,M,xx0987654321,32,1,0.4,1,0,0,-0.018,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17137,0,,38368,2536566.01,5662541.33,M,xx0987654321,33,1,0.4,1,0,0,-0.021,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17138,0,,38368,2536566.01,5662541.33,M,xx0987654321,34,1,0.4,1,0,0,-0.014,WR0713
Point (2536566.00999999977648258 5662541.33000000007450581),17139,0,,38368,2536566.01,5662541.33,M,xx0987654321,35,0,0.4,1,0,0,0,WR0713
Point (2536574.99000000022351742 5662503.63999999966472387),17140,0,,38371,2536574.99,5662503.64,M,xx0987654321,24,1,0.3,1,0,0,-0.085,WR0850
Point (2536574.99000000022351742 5662503.63999999966472387),17141,0,,38371,2536574.99,5662503.64,M,xx0987654321,25,1,0.3,1,0,0,-0.059,WR0850
Point (2536574.99000000022351742 5662503.63999999966472387),17142,0,,38371,2536574.99,5662503.64,M,xx0987654321,26,1,0.3,1,0,0,-0.041,WR0850
Point (2536574.99000000022351742 5662503.63999999966472387),17143,0,,38371,2536574.99,5662503.64,M,xx0987654321,27,1,0.3,1,0,0,-0.03,WR0850
Point (2536574.99000000022351742 5662503.63999999966472387),17144,0,,38371,2536574.99,5662503.64,M,xx0987654321,28,1,0.3,1,0,0,-0.035,WR0850
Point (2536574.99000000022351742 5662503.63999999966472387),17145,0,,38371,2536574.99,5662503.64,M,xx0987654321,29,1,0.3,1,0,0,-0.027,WR0850
Point (2536574.99000000022351742 5662503.63999999966472387),17146,0,,38371,2536574.99,5662503.64,M,xx0987654321,30,1,0.3,1,0,0,-0.022,WR0850
Point (2536574.99000000022351742 5662503.63999999966472387),17147,0,,38371,2536574.99,5662503.64,M,xx0987654321,31,1,0.3,1,0,0,-0.026,WR0850
Point (2536574.99000000022351742 5662503.63999999966472387),17148,0,,38371,2536574.99,5662503.64,M,xx0987654321,32,1,0.3,1,0,0,-0.036,WR0850
Point (2536574.99000000022351742 5662503.63999999966472387),17149,0,,38371,2536574.99,5662503.64,M,xx0987654321,33,1,0.3,1,0,0,-0.033,WR0850
Point (2536574.99000000022351742 5662503.63999999966472387),17150,0,,38371,2536574.99,5662503.64,M,xx0987654321,34,1,0.3,1,0,0,-0.024,WR0850
Point (2536574.99000000022351742 5662503.63999999966472387),17151,0,,38371,2536574.99,5662503.64,M,xx0987654321,35,0,0.3,1,0,0,0,WR0850
Point (2536585.95000000018626451 5662192.76999999955296516),17152,0,,38372,2536585.95,5662192.77,M,x10987654321,14,1,0.4,1,0,0,-0.107,WS1021
Point (2536585.95000000018626451 5662192.76999999955296516),17153,0,,38372,2536585.95,5662192.77,M,x10987654321,15,1,0.4,1,0,0,-0.617,WS1021
Point (2536585.95000000018626451 5662192.76999999955296516),17154,0,,38372,2536585.95,5662192.77,M,x10987654321,16,1,0.4,1,0,0,-0.515,WS1021
Point (2536585.95000000018626451 5662192.76999999955296516),17155,0,,38372,2536585.95,5662192.77,M,x10987654321,17,1,0.4,1,0,0,-0.043,WS1021
Point (2536585.95000000018626451 5662192.76999999955296516),17156,0,,38372,2536585.95,5662192.77,M,x10987654321,18,1,0.4,1,0,0,-0.005,WS1021
Point (2536585.95000000018626451 5662192.76999999955296516),17157,0,,38372,2536585.95,5662192.77,M,x10987654321,19,0,0.4,1,0,0,0,WS1021
Point (2536607.87000000011175871 5662375.12999999988824129),17158,0,,38376,2536607.87,5662375.13,M,xx0987654321,17,1,0.4,1,0,0,-0.05,WS1298
Point (2536607.87000000011175871 5662375.12999999988824129),17159,0,,38376,2536607.87,5662375.13,M,xx0987654321,18,1,0.4,1,0,0,-0.175,WS1298
Point (2536607.87000000011175871 5662375.12999999988824129),17160,0,,38376,2536607.87,5662375.13,M,xx0987654321,19,1,0.4,1,0,0,-0.158,WS1298
